Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
10,199,13.603097163286138,2.068043935413045,3.817510883374285,2.6392782810131807,3.971173593824227,3.3865916916203247,2.14750402715508,2.0898405413602745,3.1120123766803904,2.6888255452751864,2.3488125380615097,2.858430688217615,69.67720161131224,56.13312886604497,66.73511294058929,53.818652577485736,58.85899121719231,67.821617140973,4.197683980678277,30.14472455731119,37.7108816053976,31.073456270278275,25.993189172778177,13.602995993377837,2.068043935413045,3.81750923225127,2.6392782810131807,3.971173593824227,3.3865861415558536,2.14750402715508,2.0898458782103586,3.112004342304366,2.6888317776935278,2.3488125380615097,2.858430688217615,69.67720161131224,56.13354627273736,66.73511294058929,53.81846093096564,58.85899121719231,67.821617140973,4.19770386577732,30.14454490882786,37.71108709006798,31.073456270278275,25.993189172778177,0.3917788918735003,0.5943976569221152,0.5861182626182506,1.0260697892889437,484.0681960582733,242.0,5566.0,62.95662573806411,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
13,150,13.947116844254287,3.879942393319032,3.8239297380830206,2.56064339219775,2.9066121277505905,3.381704210514968,3.514111949430092,2.382884367891804,3.1132157223914736,2.602634731782601,3.54265487910566,3.113416550094513,44.79316287384224,51.48048398699199,69.87881650410964,58.0898816116368,27.422566737641432,16.66405579948907,6.926228599255945,30.27859667491949,37.11660997172931,26.58587873781034,19.839349273595943,13.947104718077837,3.879942393319032,3.823932751925216,2.56064339219775,2.9066121277505905,3.381679989870798,3.514111949430092,2.3828939982585124,3.113208145148969,2.602631783172686,3.54265487910566,3.113416550094513,44.79316287384224,51.48037341867636,69.87881650410964,58.08978833699553,27.422566737641432,16.66405579948907,6.926274410070586,30.27882343008645,37.11664541322512,26.58587873781034,19.839349273595943,0.3797241868842473,0.3026498358505174,0.7046338448290972,0.8542798294591709,340.0730736255646,164.0,3772.0,28.784723332445157,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,361,14.0184863856702,2.594610662987314,3.81450726473118,3.1548673850225777,3.89662514056751,3.4928973524325366,2.424619639871398,2.1070200783730884,3.022688576623904,2.690967057285412,2.659121820198012,3.467336946786888,51.38648253887401,55.68108502420717,65.24313160436033,57.41160488520149,33.84965484873696,51.43962834488595,4.598141612494596,30.568087835308425,37.31529615785461,24.016450909534115,23.06107000599203,14.01848060916023,2.594610662987314,3.814507194959836,3.1548673850225777,3.89662514056751,3.492890113841371,2.424619639871398,2.107021353714364,3.0227022782760797,2.690967468565443,2.659121820198012,3.467336946786888,51.38648253887401,55.681030341523545,65.24313160436033,57.41179191018658,33.84965484873696,51.43962834488595,4.598180147734012,30.56813077283875,37.3152494283693,24.016450909534115,23.06107000599203,0.3631847965573676,0.5455631416386788,0.6302274102245398,0.9886798481111172,862.3066885471344,381.0,8763.0,114.60448437114783,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,153,14.490225899962748,3.243235452362664,3.8433936152838353,3.4528991052385987,2.667253798831077,3.4243020455850948,2.1597706078927583,2.242600742014667,3.139801485256026,2.622160919878315,3.593156201190782,3.405887177365065,53.60826481907522,50.71158845775901,44.51061684435514,52.67824491985109,26.118238291021004,59.24638534496852,8.251409786402151,30.04862473478014,35.34847790372788,17.72863052732389,31.029204640241893,14.488456078508884,3.243235452362664,3.843253966635447,3.4528991052385987,2.667253798831077,3.428083637848196,2.1597706078927583,2.2413130734475115,3.142816373676156,2.622444354404188,3.593156201190782,3.405887177365065,53.60826481907522,50.69515265030414,44.51061684435514,52.80233661838775,26.118238291021004,59.24638534496852,8.253103687333747,30.059128558835493,35.36125750163831,17.72863052732389,31.029204640241893,0.6571513679996785,0.0558394462738245,0.5321321554864662,0.7910748717369639,343.932284116745,170.0,3910.0,46.08029132249756,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,90,14.896394764207562,2.443976055007151,3.742496017129795,2.24000562345191,3.3699884433501697,3.3499991505445874,3.775909567780819,2.2252379985901296,3.055609963703885,2.7589431900007435,2.650684712321952,3.24106674546594,21.80223444947692,58.14384031947204,54.336734025622064,55.1756643524475,55.74203995896784,43.891118596081625,7.504005274674484,32.533224569335,31.21192605548846,24.52419291494086,26.9933121771923,14.89638149373254,2.443976055007151,3.742496792297131,2.24000562345191,3.3699884433501697,3.3499933540756044,3.775909567780819,2.225235186795392,3.0556024415022085,2.7589646327062587,2.650684712321952,3.24106674546594,21.80223444947692,58.14388706930319,54.336734025622064,55.17574031363616,55.74203995896784,43.891118596081625,7.504031833394214,32.53333871369006,31.21191184861245,24.52419291494086,26.9933121771923,0.0986499395371635,0.2793033352946145,0.4429632991557004,1.086249979985726,284.27970337867737,124.0,2852.0,85.53879268382465,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,66,14.9228808452821,2.478269303424326,3.748354212927447,3.604741285534123,3.0858423467837346,3.447164978432911,2.895677972996064,2.2321346448229558,3.0579004282655253,2.7499590006442,2.003500111361723,2.8808753901576067,24.464271360718158,57.85514410636792,17.41122387731371,54.04112194837791,35.542629610505216,68.01648410671568,7.289481798328656,28.628856508865667,31.633413502031093,19.19728093154346,46.12406033480009,14.922880643626156,2.478269303424326,3.748357588476269,3.604741285534123,3.0858423467837346,3.447166927086979,2.895677972996064,2.232144275105389,3.0578927920658003,2.7499545215542804,2.003500111361723,2.8808753901576067,24.464271360718158,57.85503952819425,17.41122387731371,54.04114601524998,35.542629610505216,68.01648410671568,7.289492415216735,28.628743931564824,31.633404861031064,19.19728093154346,46.12406033480009,0.1054096502137664,0.2645720488657127,0.4670369003684679,1.0767699663832466,178.5191822052002,75.0,1725.0,142.49769174227922,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,94,15.078935106626489,3.545319697761779,3.8017960137516327,2.726139354648086,3.63814769043616,3.35071890447482,2.740432924607204,2.139844312587871,3.114726357118704,2.702259754144381,3.486265272163104,2.155846017029138,16.364391088594093,54.67634010402339,69.44022534136563,56.83346989209301,55.89231401331773,39.19236245623684,6.709236843874574,30.133236777225804,34.5636193134578,15.8184732923695,45.9259680804686,15.078934786270962,3.545319697761779,3.8017961001856952,2.726139354648086,3.63814769043616,3.3507176441367514,2.740432924607204,2.139844907221323,3.114725876035882,2.702259609152561,3.486265272163104,2.155846017029138,16.364391088594093,54.67634538286438,69.44022534136563,56.83348443872795,55.89231401331773,39.19236245623684,6.709235908644127,30.13322717958288,34.56361660871838,15.8184732923695,45.9259680804686,0.4903045598478841,0.2460901524410497,0.6803111276280854,0.9953260717253608,318.0440492630005,138.0,3174.0,43.97822186695088,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,125,15.095935008456795,3.2009426383305177,3.758805597839688,3.0987242185694157,3.417621857899682,3.353719544528307,2.30629322969475,2.222886551176908,3.0535982987753085,2.738562231702073,2.002590412900609,3.858051375131462,51.37939659970595,57.335913978288666,72.11529572810522,50.29909748343578,11.712867811409357,41.50633770228281,7.1790047563213255,30.155611002991407,32.03456362911157,33.294587552722284,30.120421111894693,15.095932716844912,3.2009426383305177,3.758804523052708,3.0987242185694157,3.417621857899682,3.353693115726428,2.30629322969475,2.222880436243591,3.053603746132441,2.738568322931604,2.002590412900609,3.858051375131462,51.37939659970595,57.33584913804483,72.11529572810522,50.29935709264937,11.712867811409357,41.50633770228281,7.179050050822292,30.15545454739487,32.03457257015801,33.294587552722284,30.120421111894693,0.1583277545317922,0.2441858324679498,0.5145106873729832,1.072824487111114,262.4758424758911,135.0,3105.0,178.0758450236925,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,49,15.3131518258921,2.827523403103525,3.769792178129128,2.476614653136931,2.467932960822084,3.279601372764816,2.370654375888611,2.211969695485654,3.06680201046303,2.725161766869421,2.848199197720784,3.2355223671644,20.43703647086109,56.72588236341398,62.34792500030556,52.65980428701789,32.56171974442122,43.99566569860958,6.697767666504365,32.204637621446324,33.07630576625093,25.55972174759441,36.549861664907496,15.313151587064342,2.827523403103525,3.769792466665974,2.476614653136931,2.467932960822084,3.2796011179661804,2.370654375888611,2.211970444701401,3.066801811982289,2.725161392513888,2.848199197720784,3.2355223671644,20.43703647086109,56.72588172174825,62.34792500030556,52.65980751916181,32.56171974442122,43.99566569860958,6.69775722951534,32.204635143612826,33.07631913539523,25.55972174759441,36.549861664907496,0.2457093220262085,0.3236627686913235,0.616923651671569,1.0419703573546104,124.87508249282835,58.0,1334.0,353.13129726297416,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,189,16.210692603485683,2.822761932777322,3.6093938919401753,2.140922704227756,3.17619934987579,3.403675951998326,3.225911221207089,1.881947640071785,3.1025908418121584,2.910593364397704,3.334182740963232,2.64020207745946,44.82723010536825,54.65143665441716,12.690696469042171,54.93556048218171,25.18046642509559,28.21353909387489,5.598659650859949,30.692759590072384,37.766265112029686,15.58743771881588,49.87349732447982,16.210692440616565,2.822761932777322,3.6093941010647903,2.140922704227756,3.17619934987579,3.4036764805177144,3.225911221207089,1.881947646858848,3.102591091585778,2.91059322480625,3.334182740963232,2.64020207745946,44.82723010536825,54.65143791851776,12.690696469042171,54.93556175096762,25.18046642509559,28.21353909387489,5.5986581931181165,30.692759925590348,37.766263359074365,15.58743771881588,49.87349732447982,0.2351987799633805,0.9685491431084158,0.7870644395311212,0.8657966521599358,434.99047207832336,204.0,4692.0,47.078781419309,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,85,16.778969595645826,3.4661990775089,3.613999442160826,3.192395921963495,2.240650705954175,3.268837185715219,2.822845799480417,1.8915504898327264,3.0131621434679454,2.905827177224735,2.193298611455616,2.483744332404659,33.6018840747297,54.50292114683598,49.8192958618852,60.3955183567407,20.75629764772803,30.335875195449397,5.714374018229816,30.766565503133744,37.663340879421774,48.08265879488186,30.900674492824606,16.778966867253736,3.4661990775089,3.6139967394664914,3.192395921963495,2.240650705954175,3.26883416492382,2.822845799480417,1.8915520046173664,3.013161910837341,2.9058288034373465,2.193298611455616,2.483744332404659,33.6018840747297,54.50299168528032,49.8192958618852,60.39543383559625,20.75629764772803,30.335875195449397,5.714356076147622,30.76661064922504,37.66335232882191,48.08265879488186,30.900674492824606,0.2645113867461945,0.9790051169787224,0.806350141696657,0.8596284067417225,207.15845036506653,103.0,2369.0,89.89377386979305,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,83,17.243227217307858,3.031334972688018,3.6642137549593103,2.5100829327119287,2.389224965846144,3.467818772041099,3.512185794293313,1.951834218456212,3.140000112001941,2.8546130994545105,2.115575839888814,2.864711743633341,49.97991449391171,52.56582020406902,44.0309465961893,52.03910045123797,37.78481189522025,54.3052819622571,6.297415453509469,32.12804746305882,37.69568401469113,45.12752125675858,18.35441791561936,17.243225755912547,3.031334972688018,3.6642131562611984,2.5100829327119287,2.389224965846144,3.4678180915699945,3.512185794293313,1.9518383344464136,3.139999508318392,2.854612712727371,2.115575839888814,2.864711743633341,49.97991449391171,52.5658123530135,44.0309465961893,52.03910417140138,37.78481189522025,54.3052819622571,6.297399482582998,32.12805376216325,37.69570215977903,45.12752125675858,18.35441791561936,0.7748642880382643,1.1731784846269586,1.1828027650815456,0.8283720399443757,180.56788206100464,89.0,2047.0,84.85144917756413,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,75,24.02781294759499,2.8710710099670527,3.6062416004552382,2.7165383784377326,2.082261215588824,3.480625404314032,2.960783141873995,2.3196925107530264,3.16084575689372,2.8140218451564136,2.2354135559164208,3.9480912744416905,43.03433524549576,54.606497014928834,73.69086484529575,46.77288143354127,67.52685311513994,59.30442462489838,6.716739662731683,31.137070949629795,37.02196034911778,41.27342211007537,31.457896361229263,24.02774787003483,2.8710710099670527,3.606270247997863,2.7165383784377326,2.082261215588824,3.4806058148300107,2.960783141873995,2.3196762047125574,3.1608334680415044,2.8140645233101536,2.2354135559164208,3.9480912744416905,43.03433524549576,54.60639312745643,73.69086484529575,46.77319368938503,67.52685311513994,59.30442462489838,6.71666925664408,31.13695857606691,37.02183743864619,41.27342211007537,31.457896361229263,0.1512243491485704,4.025096024817858,3.868257549028407,0.996339856229937,250.91762733459475,125.0,2875.0,206.75250022204455,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
