Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
20,36,31.937043275444406,3.4574010161608237,3.7082308876730776,2.1974868036406963,3.3026086646819817,3.407033976305306,2.1527909301020838,2.9539643638385815,2.0691424397432683,3.5404774691099594,58.40380993892566,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,9.22098954059997,34.57144088165918,42.39622951744602,49.66651242683443,31.93704318975049,3.4574015782248235,3.7082308876730776,2.1974868036406963,3.3026086646819817,3.407033976305306,2.1527935142855297,2.9539633275038755,2.0691424397432683,3.5404774691099594,58.403817806956816,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,9.220989306696874,34.57142273788079,42.39622951744602,49.66651242683443,0.24129889066630839,7.844384129460617,7.407334015031864,1.524104520148334,66.68098831176758,42.0,798.0,18.77736921573852,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,33,19.009057697699014,3.796786339276779,3.466285050575022,3.0380232549281114,3.5417678210037757,3.1377159814094306,1.9894295224162848,2.7149082859586287,2.1364186968334082,2.7558483586561993,44.77390793742487,73.88311239247895,21.804835336499647,62.77081535183509,66.8725069221334,9.357476848623538,39.797574521398346,20.634000288546307,31.340800796715722,19.009056955246898,3.7967841864197527,3.466285050575022,3.0380232549281114,3.5417678210037757,3.1377159814094306,1.9894263167064192,2.7149084424300436,2.1364186968334082,2.7558483586561993,44.77374711510669,73.88311239247895,21.804835336499647,62.77081535183509,66.8725069221334,9.357545478983017,39.79766414781019,20.634000288546307,31.340800796715722,3.1267154435787443,2.4831788004915314,2.1481834724772892,1.5828978328190815,64.40411853790283,40.0,760.0,9.73482547295497,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,41,16.342130742505947,3.6139884084049605,2.420348019829679,3.5055111074776275,2.13307296270823,2.5206301971570815,2.6125558375029625,2.6583683471801884,3.2789217617598796,3.049340618247467,54.43573608585481,27.11429008166222,14.287470894461547,57.77928761376353,60.19157192031105,8.946952146189531,35.516077353397684,15.488305054145895,23.20267301424972,16.342128939730713,3.613988689166987,2.420348019829679,3.5055111074776275,2.13307296270823,2.5206301971570815,2.6125541644566215,2.6583609151583474,3.2789217617598796,3.049340618247467,54.435575562748845,27.11429008166222,14.287470894461547,57.77928761376353,60.19157192031105,8.946947912228246,35.516041334370954,15.488305054145895,23.20267301424972,0.7441041688631532,0.37858971500393224,2.4941753233886423,2.530641073701875,75.31055092811584,46.0,874.0,15.519850786037836,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,36,10.18891800196631,3.5790143776947794,3.440648986884316,2.0002287496346898,2.604665145263679,2.293511781634226,1.8470712305772303,2.938694967822488,2.691121454086095,2.79353494846134,55.15126728889531,37.24764343621417,54.53926752578938,23.289396232548636,67.07763336541147,5.636078603078196,37.79829934727172,29.605668082849444,34.55414399560131,10.188917883686017,3.579014229584823,3.440648986884316,2.0002287496346898,2.604665145263679,2.293511781634226,1.8470714852966783,2.938694937934996,2.691121454086095,2.79353494846134,55.1512820573679,37.24764343621417,54.53926752578938,23.289396232548636,67.07763336541147,5.636054243761358,37.798312563919275,29.605668082849444,34.55414399560131,0.07952774879210045,2.6050653381041626,0.8031729462796398,0.8490900972687878,74.98210263252258,48.0,912.0,5.690842881250555,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,108,15.129561173715583,3.639016197927451,3.1982206152917563,2.031066551101671,3.186962816393274,2.867352697978917,2.1991795871090383,2.806833006157948,3.7857774170503022,3.1557144305690707,46.86261562244285,61.21540019865779,49.78202650792071,13.504102684793944,37.3125892000736,9.070813943277905,38.912430657992395,15.014070871197509,49.1865702160871,15.12955837807475,3.639017312211095,3.1982206152917563,2.031066551101671,3.186962816393274,2.867352697978917,2.1991790426720224,2.80683355468262,3.7857774170503022,3.1557144305690707,46.86264068345795,61.21540019865779,49.78202650792071,13.504102684793944,37.3125892000736,9.070809912326256,38.91244691483623,15.014070871197509,49.1865702160871,1.7886814719112718,2.799575162437483,3.6870804504826724,1.7021528005729476,231.4983673095703,139.0,2641.0,6.18449240607514,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
10,66,9.223496402398261,3.7077312792327994,3.6579617991003572,2.3135827892921683,2.037152404354819,2.1400442874384447,2.135931800359621,2.8189125465574296,3.1377028741729625,2.634724818644321,59.44011115190235,47.68343925097681,34.709176220530786,45.8116342426633,58.44673800892265,9.222982262739583,28.93795832476685,17.321719204995457,27.95294692699372,9.22349076940316,3.707724497562121,3.6579617991003572,2.3135827892921683,2.037152404354819,2.1400442874384447,2.135938003967822,2.818907128764583,3.1377028741729625,2.634724818644321,59.440071371328656,47.68343925097681,34.709176220530786,45.8116342426633,58.44673800892265,9.223032643757021,28.938131976765135,17.321719204995457,27.95294692699372,0.10269767195953991,1.2762850716655196,0.35182108970209136,1.3828756932389934,217.36110711097717,74.0,1406.0,9.482298605559997,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,55,18.876343415043678,3.574993288473845,2.450079915628169,3.1850237375315933,2.6245396754038337,3.832611106936701,2.4314759053901938,2.8217169651628997,2.221782601488058,2.3859254640382255,55.177931028774616,57.35806841834877,23.53263849657145,26.122181294520004,65.35867187086387,6.9252807093717115,38.02874322399172,23.178314873373754,18.56885407990291,18.876342737544157,3.5749902467886567,2.450079915628169,3.1850237375315933,2.6245396754038337,3.832611106936701,2.431477780725661,2.821721257431809,2.221782601488058,2.3859254640382255,55.17805618072043,57.35806841834877,23.53263849657145,26.122181294520004,65.35867187086387,6.925310261216669,38.02870223259227,23.178314873373754,18.56885407990291,0.9725948710787196,1.8576686802427713,4.657052276810494,0.8713540687978062,173.1433801651001,65.0,1235.0,24.461959321431742,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,50,10.02983084680956,3.8122306103021844,3.6692513437947456,2.0365765546883834,3.500288629889935,3.977722177812989,2.4192589594701914,2.6006672586544166,3.578558656902977,2.206452013155284,49.08129659675344,69.05870770105123,29.084919644289172,28.705397008112673,18.45185718768805,7.45574678560826,38.75438584747312,22.406984060002067,24.29413307802792,10.029824599085323,3.8122152967324623,3.6692513437947456,2.0365765546883834,3.500288629889935,3.977722177812989,2.4192375819592584,2.600654209828795,3.578558656902977,2.206452013155284,49.081295119928626,69.05870770105123,29.084919644289172,28.705397008112673,18.45185718768805,7.455607981913951,38.75435007312091,22.406984060002067,24.29413307802792,0.5737107840856484,2.6350651484884944,1.160489926686277,1.37478410141094,125.09240484237671,80.0,1520.0,7.275299760191847,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,35,25.174451612956798,3.5479523700174616,3.947567076716645,3.209432201948106,3.6576916159613857,3.1494230094162043,2.3220915031877603,2.843839947388566,3.1736666813121657,3.50004352740532,59.51980200859654,59.08034225039922,55.373721149074704,66.191162953549,30.974264794388528,7.260745444594069,33.96303316525838,28.373596321103104,29.3783972472765,25.1744475231577,3.5479229010725657,3.947567076716645,3.209432201948106,3.6576916159613857,3.1494230094162043,2.322070713282895,2.843826106444014,3.1736666813121657,3.50004352740532,59.51978127199287,59.08034225039922,55.373721149074704,66.191162953549,30.974264794388528,7.260236826760529,33.963712761519965,28.373596321103104,29.3783972472765,0.37670598504353087,7.313936919018882,3.029905754282243,1.170830465113499,67.052743434906,42.0,798.0,10.473825384137134,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,59,8.339185507714701,3.8415401093777173,3.684061784719211,2.248346630239822,2.558367358022279,3.1715185429165755,2.240844951388607,2.6171432676183133,2.037294578745886,3.6012653453612318,52.69591235454864,62.46183771522066,35.210941864171176,66.13022054636288,58.562906777917014,8.466016950229115,33.20215553069967,17.09711913292741,19.24702095092581,8.339183579284068,3.841539113266086,3.684061784719211,2.248346630239822,2.558367358022279,3.1715185429165755,2.240844443133664,2.617141101698943,2.037294578745886,3.6012653453612318,52.695647590150344,62.46183771522066,35.210941864171176,66.13022054636288,58.562906777917014,8.465974559206195,33.20232801995253,17.09711913292741,19.24702095092581,1.0601501326455969,2.1973898088208013,0.4812803291546701,0.677077650687213,187.5459623336792,66.0,1254.0,3.8864908073541167,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,53,9.223504394431941,3.707686101717992,3.8980326413752326,3.9003522384941594,3.1133063763903124,3.831212699532549,2.1360656233764863,2.8189448898846265,2.9719813341938197,3.208620965839946,59.44059479065122,70.2017927359195,69.7176733161844,35.666914840031076,72.61206434864629,9.222908636765457,28.938469862095317,19.727770531635596,32.69817579869139,9.223499311985702,3.707686295293114,3.8980326413752326,3.9003522384941594,3.1133063763903124,3.831212699532549,2.136044930026703,2.818947235143805,2.9719813341938197,3.208620965839946,59.4405994411747,70.2017927359195,69.7176733161844,35.666914840031076,72.61206434864629,9.222915142703707,28.93849113486396,19.727770531635596,32.69817579869139,0.10263052249871671,1.275581297168243,0.35082548163565735,1.3832376551096814,99.07885813713074,64.0,1216.0,3.4695088373745446,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,42,8.08374788801684,3.8104179329841807,2.3962029781697574,3.6014891373510727,3.936523151438794,2.6268483563184852,1.9856351385160145,2.706802479750155,3.7892133270076944,2.1700884227395556,48.72926769925105,21.038977271696986,67.07926272291186,16.392544199148258,37.3719956253284,7.630716412471685,38.73106775701349,39.21569898826657,26.043047085212205,8.083747827503522,3.8104268530417382,2.3962029781697574,3.6014891373510727,3.936523151438794,2.6268483563184852,1.985625631212112,2.7067986542102176,3.7892133270076944,2.1700884227395556,48.72934088655232,21.038977271696986,67.07926272291186,16.392544199148258,37.3719956253284,7.630747702115982,38.73112375541504,39.21569898826657,26.043047085212205,2.0381157239812695,1.120991994699719,0.7357784773720975,1.059486986762833,210.66743850708008,75.0,1425.0,7.141984190425437,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
19,69,18.87568757101797,3.5747811882632146,2.9542819740995645,2.305343288186326,3.2436124634808303,3.088020237627876,2.4313702675299913,2.8218172850893524,3.5030556342704875,2.444098279599845,55.17024904332583,61.04424183440524,11.451477819467403,31.08355988220213,66.73995446600725,6.931871430900534,38.028267514431,45.33128959582796,48.24320969737693,18.87568757101797,3.5747811882632146,2.9542819740995645,2.305343288186326,3.2436124634808303,3.088020237627876,2.4313702675299913,2.8218172850893524,3.5030556342704875,2.444098279599845,55.17024904332583,61.04424183440524,11.451477819467403,31.08355988220213,66.73995446600725,6.931871430900534,38.028267514431,45.33128959582796,48.24320969737693,0.9695727067098356,1.8529247589163669,4.658397934979551,0.8742008951199527,127.50476622581482,78.0,1482.0,7.362074784616751,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,40,10.84541830139842,3.627771951772371,3.8989785174141423,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.0145543160812136,2.873947479279489,3.1473589733445717,2.0057406540623175,58.03435408218261,31.23191861518626,44.258776646744614,67.58623645520036,33.222534400162495,7.744476547713348,32.57478332239934,15.553743499629471,47.530303181031655,10.845417519372551,3.6277783533377814,3.8989785174141423,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.014549996306925,2.8739491536781854,3.1473589733445717,2.0057406540623175,58.03439139824928,31.23191861518626,44.258776646744614,67.58623645520036,33.222534400162495,7.744539180319988,32.57472338135958,15.553743499629471,47.530303181031655,0.8098402463075141,3.233270186054841,0.9625908225768605,0.8989898453104599,71.83173251152039,46.0,874.0,15.774209489937146,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,59,17.001454908350247,3.7563580326148593,2.6347678919165536,3.243838735840603,2.8604945416425287,3.9476041558545036,2.211059811564201,2.7042964878726323,2.853402018696065,2.686692479548846,51.76311541462499,67.19988875662308,68.74972712871418,53.076787804392055,27.56353703193426,6.405702611668719,37.366307253278094,33.47001262080613,43.07563794016094,17.00145484254167,3.7563589755708175,2.6347678919165536,3.243838735840603,2.8604945416425287,3.9476041558545036,2.2110586084881128,2.7042965757862776,2.853402018696065,2.686692479548846,51.76312295324249,67.19988875662308,68.74972712871418,53.076787804392055,27.56353703193426,6.405696695378343,37.36630305147327,33.47001262080613,43.07563794016094,2.3506424220799698,5.765576393384063,1.937370480096868,0.9411376990328848,106.17758369445801,67.0,1273.0,10.946513899991118,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,35,15.15818743520926,3.6445325131432926,2.1067250902341605,3.1482352109840264,2.29345714981162,3.178611073806568,2.190543499768061,2.804843769231218,2.8281119756391364,3.38880031545549,47.11925429658556,13.246974831495667,44.833266384508256,53.146651939286286,43.46779228379006,8.90355637960428,38.8073008033685,46.61906703507593,19.81161464511831,15.158186326737834,3.644533877279805,2.1067250902341605,3.1482352109840264,2.29345714981162,3.178611073806568,2.190544515470442,2.8048444375980717,2.8281119756391364,3.38880031545549,47.119254272740086,13.246974831495667,44.833266384508256,53.146651939286286,43.46779228379006,8.903488223522924,38.80739759462002,46.61906703507593,19.81161464511831,1.9143689462241802,3.059083371786919,3.660212963285368,1.7091365249386485,68.00027775764465,42.0,798.0,8.16033508753207,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,68,9.22348738844347,3.7077112044034677,3.994645700902961,2.344681016690657,2.2742714992577553,3.8651909260743267,2.13601874510209,2.8189245587160237,3.5109261052049323,3.5077523769224928,59.440013219839194,56.24910931085068,18.07761252819071,11.292208699586714,11.703714147051755,9.222570412577037,28.93885792992919,45.100978203901086,33.85908725195785,9.223486968958287,3.7077137095535475,3.994645700902961,2.344681016690657,2.2742714992577553,3.8651909260743267,2.1360238932511995,2.8189098923337603,3.5109261052049323,3.5077523769224928,59.440130921284215,56.24910931085068,18.07761252819071,11.292208699586714,11.703714147051755,9.222542269550653,28.938588585076523,45.100978203901086,33.85908725195785,0.1026727871673218,1.2753743613041308,0.35082361836315845,1.3835028567139738,168.95870113372803,101.0,1919.0,6.608277822186695,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,40,10.84548970622766,3.6277826055881053,3.8959404224353618,3.6542309423414645,2.0300379614842443,2.3523925111501103,2.014629286500222,2.8738611814599153,3.6189813842531637,2.6894733053665867,58.033522978850534,47.83092169656021,67.12407898676987,64.90773895049443,68.85050071606221,7.742957224945949,32.57566652800448,42.95112569032138,25.000159810695166,10.845489354437872,3.6277826826520854,3.8959404224353618,3.6542309423414645,2.0300379614842443,2.3523925111501103,2.0146265173098956,2.8738610199201964,3.6189813842531637,2.6894733053665867,58.033503798750196,47.83092169656021,67.12407898676987,64.90773895049443,68.85050071606221,7.742986865203616,32.57564647170434,42.95112569032138,25.000159810695166,0.8142713595064227,3.237798939540645,0.9619312556706938,0.8998901607618542,70.08012866973877,46.0,874.0,15.127648991917576,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,43,8.083741856730203,3.810397104941579,2.2149882582121854,2.451418677215709,3.425977960765353,3.1194339641082847,1.9856939268157434,2.7068263144181954,3.9345526600005436,3.1362009238398842,48.7311043676039,26.401173397071027,58.34868051488105,22.702916272105725,47.78833027276176,7.6294096945510965,38.730918970247984,23.394671570165514,32.28193999940555,8.083741804379692,3.8103974195446657,2.2149882582121854,2.451418677215709,3.425977960765353,3.1194339641082847,1.9856950034539942,2.7068257594521223,3.9345526600005436,3.1362009238398842,48.73107413988565,26.401173397071027,58.34868051488105,22.702916272105725,47.78833027276176,7.629420330214358,38.73092217056632,23.394671570165514,32.28193999940555,2.036676838924136,1.1218685392461647,0.7350814762282347,1.059534215746193,84.20204210281372,54.0,1026.0,3.7788791189270805,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,43,10.188926142948384,3.5789699321134476,3.614782577419047,2.795353673971067,2.330708394233865,3.8550171607920674,1.847166307677508,2.938701360493302,3.451995970700903,3.7666121824116194,55.15110732326567,58.81125821177693,32.67839222855977,27.5453129647267,68.23260418274437,5.636484533211908,37.79828111925777,38.22045242364569,36.759350207319265,10.188926142948384,3.5789699321134476,3.614782577419047,2.795353673971067,2.330708394233865,3.8550171607920674,1.847166307677508,2.938701360493302,3.451995970700903,3.7666121824116194,55.15110732326567,58.81125821177693,32.67839222855977,27.5453129647267,68.23260418274437,5.636484533211908,37.79828111925777,38.22045242364569,36.759350207319265,0.07972621366345616,2.6067230830486188,0.8036877005728075,0.8494471523129704,122.96263551712036,74.0,1406.0,6.719335642597033,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
