sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap
0.3180943930933248,0.2778770467090135,0.5699943455889588,0.0784384256816127,170,294.8939927244444,46.378180655222216,5.000036704308657,26.90631828433333
0.3180943930933248,0.2778770467090135,0.5699943455889588,0.0784384256816127,130,393.04750470444446,6.333928683000001,8.154497303141461,3.9046903215777777
0.3180943930933248,0.2778770467090135,0.5699943455889588,0.0784384256816127,140,373.00413296333335,11.049847666122222,7.578644420759697,6.989541661244444
0.3180943930933248,0.2778770467090135,0.5699943455889588,0.0784384256816127,150,351.50104285777775,18.38539436588889,6.916656466022165,11.648537782788887
0.3180943930933248,0.2778770467090135,0.5699943455889588,0.0784384256816127,160,327.7136811155556,30.277197314,6.08753744095225,18.65382279975556
0.3211627006059266,0.2827354010051262,0.6181165419951199,0.0785634528794274,170,314.10198358111114,31.22031018011111,6.256605272750094,20.034143646144443
0.3211627006059266,0.2827354010051262,0.6181165419951199,0.0785634528794274,150,357.98720353222217,12.3491663766,7.843952736455837,8.225900481788887
0.3211627006059266,0.2827354010051262,0.6181165419951199,0.0785634528794274,140,375.7610178344444,7.239675233188889,8.407915890013719,4.745918772766666
0.3211627006059266,0.2827354010051262,0.6181165419951199,0.0785634528794274,160,337.15003448888893,19.453457762555555,7.136108352955217,12.96276075832222
0.3211627006059266,0.2827354010051262,0.6181165419951199,0.0785634528794274,130,392.4440799466667,3.897747060733333,8.911458703485925,2.4720190725
0.3242987565728236,0.2826155977093167,0.6183252205105378,0.0721540919190115,130,389.1999071955555,4.6261786431,8.610820025960773,2.896964608455556
0.3242987565728236,0.2826155977093167,0.6183252205105378,0.0721540919190115,150,352.6535592255556,13.790843591777778,7.510439515211234,9.0975935939
0.3242987565728236,0.2826155977093167,0.6183252205105378,0.0721540919190115,140,371.1359581388888,8.25799536861111,8.098306621860065,5.3624845247333335
0.3242987565728236,0.2826155977093167,0.6183252205105378,0.0721540919190115,160,331.95360502777777,22.352582701777777,6.789052296918197,14.59331140792222
0.3242987565728236,0.2826155977093167,0.6183252205105378,0.0721540919190115,170,305.28005769333333,34.06791750488889,5.893100830631713,21.48565841734445
0.3326826895122155,0.2783626695778423,0.5292171814167256,0.0825139255189655,160,343.3292525811111,17.357475944888886,7.394193967258807,11.818391196355556
0.3326826895122155,0.2783626695778423,0.5292171814167256,0.0825139255189655,170,321.3893912522222,26.862548259,6.613474625228428,17.952110984788888
0.3326826895122155,0.2783626695778423,0.5292171814167256,0.0825139255189655,140,380.0893017733334,6.143470629666667,8.608017329341042,4.086478643966667
0.3326826895122155,0.2783626695778423,0.5292171814167256,0.0825139255189655,150,362.4312850977777,10.704853127255554,8.047047479645522,7.274564298311111
0.3326826895122155,0.2783626695778423,0.5292171814167256,0.0825139255189655,130,396.7260285766667,3.4424035819333336,9.070876452872309,2.193573036133333
0.3333483997150966,0.2777949413646432,0.5473814144965713,0.0757852014543234,140,379.56438804,7.283473463822222,8.326755809687528,4.779551639977778
0.3333483997150966,0.2777949413646432,0.5473814144965713,0.0757852014543234,170,316.6737984122222,30.21765319933333,6.259280193587383,19.689453200022225
0.3333483997150966,0.2777949413646432,0.5473814144965713,0.0757852014543234,150,360.0105134077778,12.24502768582222,7.747460009100336,8.202543387677778
0.3333483997150966,0.2777949413646432,0.5473814144965713,0.0757852014543234,160,341.7219004088888,20.74884735155556,7.067240637210556,13.6986857326
0.3333483997150966,0.2777949413646432,0.5473814144965713,0.0757852014543234,130,396.5477771844445,4.140180412222223,8.806237346822284,2.6127398370000003
0.3337506699639125,0.2831138890026784,0.5788975887990239,0.0785979487678654,150,360.2853675844445,8.626354835544445,8.444243182197827,5.986977686722222
0.3337506699639125,0.2831138890026784,0.5788975887990239,0.0785979487678654,160,343.7421781366667,15.16436112222222,7.815502687352579,10.462904167944446
0.3337506699639125,0.2831138890026784,0.5788975887990239,0.0785979487678654,140,377.0602756844444,5.258536585322222,8.958268419509242,3.5329769089888887
0.3337506699639125,0.2831138890026784,0.5788975887990239,0.0785979487678654,170,322.68033668000004,21.90307878888889,7.12530847264162,15.246206011666668
0.3337506699639125,0.2831138890026784,0.5788975887990239,0.0785979487678654,130,392.1222522511111,2.936615140655556,9.401798135855572,1.882435587755556
0.3368402097164786,0.2740944346180686,0.5018825230534963,0.0742352427436591,140,376.4747457877778,9.682145029255556,7.795812932098864,6.205465063644445
0.3368402097164786,0.2740944346180686,0.5018825230534963,0.0742352427436591,170,305.9020963588889,40.21958904711112,5.474182893786684,24.45711650246667
0.3368402097164786,0.2740944346180686,0.5018825230534963,0.0742352427436591,160,332.5476467577778,24.741797398666662,6.458125345209096,15.9207878572
0.3368402097164786,0.2740944346180686,0.5018825230534963,0.0742352427436591,150,355.2826301055556,15.390418351,7.1869358355008925,10.039400499444444
0.3368402097164786,0.2740944346180686,0.5018825230534963,0.0742352427436591,130,394.7210001333333,5.332490440611111,8.314682538349984,3.322635125988889
0.338065037500951,0.2764970505014226,0.4941472578818668,0.0816108118330422,150,359.6528615755555,11.430978172866666,7.846622171704246,7.729635608722221
0.338065037500951,0.2764970505014226,0.4941472578818668,0.0816108118330422,170,317.3155331822222,30.45561205555556,6.316802704054312,19.780237753677778
0.338065037500951,0.2764970505014226,0.4941472578818668,0.0816108118330422,130,395.2640402677778,3.974091615855556,8.868850128507846,2.516134263011111
0.338065037500951,0.2764970505014226,0.4941472578818668,0.0816108118330422,140,377.8638619933333,7.075893615566667,8.372905565575474,4.649191310599999
0.338065037500951,0.2764970505014226,0.4941472578818668,0.0816108118330422,160,340.9186768733333,19.67714845144445,7.151360280672599,13.107532301044444
0.3398067755784872,0.2793739384725462,0.5433496876265242,0.0720830125588726,150,356.4315004966667,11.767743372655556,7.828598040934105,7.8860349392
0.3398067755784872,0.2793739384725462,0.5433496876265242,0.0720830125588726,140,373.90979394,7.001465638333333,8.373605684627504,4.616424286211111
0.3398067755784872,0.2793739384725462,0.5433496876265242,0.0720830125588726,130,390.2309317411112,3.8805853792,8.842331647500401,2.454192442688889
0.3398067755784872,0.2793739384725462,0.5433496876265242,0.0720830125588726,170,313.8805632122222,29.27226708688889,6.341529954475148,19.176081831344444
0.3398067755784872,0.2793739384725462,0.5433496876265242,0.0720830125588726,160,336.3763967755556,18.82815986577778,7.15900934720605,12.650385426922222
0.3450689844301085,0.2894111110340306,0.6182872594735829,0.0727450159539031,160,340.8632254811112,9.319114091011112,8.716105677296555,6.823150198344444
0.3450689844301085,0.2894111110340306,0.6182872594735829,0.0727450159539031,150,356.09629824333337,5.764442560366668,9.2422524026767,4.101791110777778
0.3450689844301085,0.2894111110340306,0.6182872594735829,0.0727450159539031,140,369.34900965,3.2158264739999995,9.695517281824548,2.205441582233333
0.3450689844301085,0.2894111110340306,0.6182872594735829,0.0727450159539031,170,325.10221805333333,15.118984139433334,8.087941130931021,11.0179119006
0.3450689844301085,0.2894111110340306,0.6182872594735829,0.0727450159539031,130,383.2800552255556,1.9215512081,10.102501900530966,1.2476664426911113
0.3477410657749257,0.2846254747379185,0.5785799048775757,0.0688044870861093,130,383.8103398544444,2.4274961139222224,9.485611160921056,1.5632197983633334
0.3477410657749257,0.2846254747379185,0.5785799048775757,0.0688044870861093,140,369.1451571933333,4.687998882511112,9.041182166961669,3.1693413189777777
0.3477410657749257,0.2846254747379185,0.5785799048775757,0.0688044870861093,170,319.40141986,19.890605784666665,7.319364921328969,13.973988570688888
0.3477410657749257,0.2846254747379185,0.5785799048775757,0.0688044870861093,160,337.42301085888886,13.22119206872222,7.958569735342331,9.271362584677778
0.3477410657749257,0.2846254747379185,0.5785799048775757,0.0688044870861093,150,353.46109588555555,7.944494031822223,8.546412005677087,5.532577194511111
0.350476502169336,0.2819999182837007,0.5131829021179153,0.0819216598452095,160,344.35793327555564,10.719054280466665,8.444138581519171,7.749521778944445
0.350476502169336,0.2819999182837007,0.5131829021179153,0.0819216598452095,150,359.72128344333333,6.731374268388889,8.969153939699646,4.727590667377778
0.350476502169336,0.2819999182837007,0.5131829021179153,0.0819216598452095,170,326.79964089333333,16.768414873900003,7.801333361053767,12.163450358888888
0.350476502169336,0.2819999182837007,0.5131829021179153,0.0819216598452095,140,374.2699079711112,3.929685441266667,9.436641703967348,2.668276076744444
0.350476502169336,0.2819999182837007,0.5131829021179153,0.0819216598452095,130,388.68166628555554,2.1408428731555555,9.874858748016992,1.3875221257855557
0.3520856833951886,0.2774146618332529,0.488789070010643,0.0741856171544894,150,353.08118213333336,10.293715587011112,7.975743693737797,7.011218894911111
0.3520856833951886,0.2774146618332529,0.488789070010643,0.0741856171544894,170,314.0603600522222,26.266013018,6.593384186297466,17.53402070921111
0.3520856833951886,0.2774146618332529,0.488789070010643,0.0741856171544894,130,385.32946116222223,3.4985376479666668,8.943233557303099,2.224520167166667
0.3520856833951886,0.2774146618332529,0.488789070010643,0.0741856171544894,160,333.63107264444443,15.911763953,7.362846535861495,10.9720538803
0.3520856833951886,0.2774146618332529,0.488789070010643,0.0741856171544894,140,369.9517788344445,6.276551835066666,8.502834906162024,4.156521760422223
0.3533632821868204,0.271999343635024,0.455195059508122,0.0789846646699403,140,378.3132197277777,6.81684310141111,8.464271884715066,4.504428927066666
0.3533632821868204,0.271999343635024,0.455195059508122,0.0789846646699403,150,360.46314695,11.34785075657778,7.908823491804342,7.638784049244445
0.3533632821868204,0.271999343635024,0.455195059508122,0.0789846646699403,170,319.6630584144445,26.756147789111107,6.56482315397201,17.915929224355555
0.3533632821868204,0.271999343635024,0.455195059508122,0.0789846646699403,160,341.1503680111111,17.520060083555553,7.29852325755446,11.9076494574
0.3533632821868204,0.271999343635024,0.455195059508122,0.0789846646699403,130,394.1464695366666,3.558757486866667,8.934936032784945,2.262010190055556
0.3553728951782782,0.2816309818812845,0.5332434692574585,0.0728533435648209,170,323.12324012777776,17.56511499766666,7.599185884189517,12.56791358611111
0.3553728951782782,0.2816309818812845,0.5332434692574585,0.0728533435648209,160,340.4648093711111,11.609932729122225,8.23226885079976,8.292580171700001
0.3553728951782782,0.2816309818812845,0.5332434692574585,0.0728533435648209,140,371.0703849855555,4.277813861366667,9.245267085620243,2.8973583151
0.3553728951782782,0.2816309818812845,0.5332434692574585,0.0728533435648209,130,385.2332352544444,2.3020891422777776,9.669430727182329,1.4852750837533333
0.3553728951782782,0.2816309818812845,0.5332434692574585,0.0728533435648209,150,356.05236121555555,6.895604966166667,8.790912677886599,4.871900782466667
0.3559180790532352,0.2721674892826959,0.5323845159783183,0.0653451993595272,170,325.8130166944445,23.29893896922222,6.888296077821653,16.06039121817778
0.3559180790532352,0.2721674892826959,0.5323845159783183,0.0653451993595272,130,396.7747202911111,3.166015424811111,9.111505071378996,2.0281469704666666
0.3559180790532352,0.2721674892826959,0.5323845159783183,0.0653451993595272,140,381.19332618444446,5.789239213666667,8.66429086703596,3.8539132593777774
0.3559180790532352,0.2721674892826959,0.5323845159783183,0.0653451993595272,160,346.67478094222224,15.151019932333332,7.592069354048944,10.546472751855555
0.3559180790532352,0.2721674892826959,0.5323845159783183,0.0653451993595272,150,365.20207767777777,9.527956542888887,8.18800898435665,6.551307766555556
0.3599523542191666,0.2721992484726251,0.6140627844203767,0.0468997965408485,130,391.25437152000006,3.741837806555556,8.71953122609193,2.3777283794222224
0.3599523542191666,0.2721992484726251,0.6140627844203767,0.0468997965408485,170,317.6621282188889,26.95503022855556,6.418809196897998,18.039518589666667
0.3599523542191666,0.2721992484726251,0.6140627844203767,0.0468997965408485,160,338.83788339333336,17.335776498666668,7.16150434634706,11.823167596611112
0.3599523542191666,0.2721992484726251,0.6140627844203767,0.0468997965408485,140,375.80806836222223,6.874258904611112,8.277001663138261,4.539425467055556
0.3599523542191666,0.2721992484726251,0.6140627844203767,0.0468997965408485,150,358.60307813777774,11.485605103422223,7.751201600387369,7.746717878544445
0.362409702950494,0.2723650165460068,0.5622781036007392,0.0598812879671653,160,346.8000678833333,13.299780037455555,7.886204695121721,9.366062853533332
0.362409702950494,0.2723650165460068,0.5622781036007392,0.0598812879671653,130,393.9628342922222,2.738919148222222,9.33457533752233,1.761198133488889
0.362409702950494,0.2723650165460068,0.5622781036007392,0.0598812879671653,150,363.8391897011111,8.194343695066665,8.460541504093637,5.7054647614
0.362409702950494,0.2723650165460068,0.5622781036007392,0.0598812879671653,140,379.4278850533333,5.016131065800001,8.913423650196172,3.372311587911111
0.362409702950494,0.2723650165460068,0.5622781036007392,0.0598812879671653,170,327.9990119411111,19.978238050999995,7.252674216148526,14.180395736733333
0.3668041235511631,0.2697691946675273,0.4812900318323606,0.0692529411499409,140,372.1024798744445,5.6357739530111095,8.60837664120155,3.758634291077778
0.3668041235511631,0.2697691946675273,0.4812900318323606,0.0692529411499409,130,387.03988827,3.1747543668,9.050716095741494,2.0304333755555555
0.3668041235511631,0.2697691946675273,0.4812900318323606,0.0692529411499409,150,356.4311282788889,9.539848529222224,8.121436969125009,6.524509456844444
0.3668041235511631,0.2697691946675273,0.4812900318323606,0.0692529411499409,170,319.27366423,22.90867561766667,6.863759907581563,15.745583163366666
0.3668041235511631,0.2697691946675273,0.4812900318323606,0.0692529411499409,160,338.29669331,14.71241908438889,7.552756132354602,10.249266530533331
0.3670910809260236,0.2713069634494582,0.4599832522682012,0.0758382509843605,160,339.2760596722223,13.047449819411112,7.826824414788414,9.244323826833332
0.3670910809260236,0.2713069634494582,0.4599832522682012,0.0758382509843605,150,356.0245584788889,8.398389400266668,8.360313579167663,5.821752195977778
0.3670910809260236,0.2713069634494582,0.4599832522682012,0.0758382509843605,130,386.0569508488889,2.690753420822222,9.26219688134838,1.7293833421333331
0.3670910809260236,0.2713069634494582,0.4599832522682012,0.0758382509843605,140,371.7258818933333,4.7399834640666665,8.856459914276755,3.198155361166667
0.3670910809260236,0.2713069634494582,0.4599832522682012,0.0758382509843605,170,321.1953437866667,20.567311924444443,7.154177415058195,14.459063238766666
0.3683586999722902,0.2627937249724424,0.5920973834211571,0.0495572495517417,160,349.4430451622222,14.98385121411111,7.550616597179726,10.449795216499998
0.3683586999722902,0.2627937249724424,0.5920973834211571,0.0495572495517417,130,398.2821443966666,3.2931585482444445,8.973688218157191,2.1025009898888887
0.3683586999722902,0.2627937249724424,0.5920973834211571,0.0495572495517417,150,366.5590636611111,9.738120336488889,8.088091437578042,6.679971190822222
0.3683586999722902,0.2627937249724424,0.5920973834211571,0.0495572495517417,170,328.6817125044444,22.48837440144445,6.872068631321798,15.568751672688888
0.3683586999722902,0.2627937249724424,0.5920973834211571,0.0495572495517417,140,382.4827581055556,5.861954444877777,8.551335784452734,3.919751645455556
0.3861266527104948,0.236409938944993,0.5087198136637991,0.0789445906163653,170,347.88818181777776,15.440771436855556,7.860384753254064,11.415717484400002
0.3861266527104948,0.236409938944993,0.5087198136637991,0.0789445906163653,150,379.1464515111112,6.194333493588889,8.848503644808927,4.4185644112
0.3861266527104948,0.236409938944993,0.5087198136637991,0.0789445906163653,160,363.7174614566667,9.72348065591111,8.413811300281067,7.15110408501111
0.3861266527104948,0.236409938944993,0.5087198136637991,0.0789445906163653,140,393.8499985,3.7316879721222223,9.262806372963787,2.559715345088889
0.3861266527104948,0.236409938944993,0.5087198136637991,0.0789445906163653,130,407.66936063,2.096197188055556,9.629102186666495,1.3604021128266666
0.3874375397928032,0.2518598513113139,0.4809933202325414,0.08272133060623,150,369.45189027888887,4.937908037122222,9.315030698604073,3.5559814923666666
0.3874375397928032,0.2518598513113139,0.4809933202325414,0.08272133060623,140,382.4417510866666,2.9327922014444447,9.706302356388768,2.0260550031222224
0.3874375397928032,0.2518598513113139,0.4809933202325414,0.08272133060623,130,394.9616139744445,1.5203159806000002,10.071041551367236,0.993959332661111
0.3874375397928032,0.2518598513113139,0.4809933202325414,0.08272133060623,170,339.5428094733333,12.193531896466666,8.34622575157559,9.269202669677778
0.3874375397928032,0.2518598513113139,0.4809933202325414,0.08272133060623,160,355.1330673188889,8.371289149244445,8.833649373160506,6.172131443466666
0.3893767400290584,0.2065961008872073,0.6099111288541113,0.082508071141075,150,392.1415344666667,5.318824237,9.111627809004563,3.831510624311111
0.3893767400290584,0.2065961008872073,0.6099111288541113,0.082508071141075,160,377.80320271444447,8.701574262144446,8.68061762084111,6.456890056355555
0.3893767400290584,0.2065961008872073,0.6099111288541113,0.082508071141075,170,362.4356990244444,13.666974180166669,8.177941667635768,10.27579654701111
0.3893767400290584,0.2065961008872073,0.6099111288541113,0.082508071141075,140,406.4394685655556,3.230391087633333,9.475916310675531,2.2284573565333337
0.3893767400290584,0.2065961008872073,0.6099111288541113,0.082508071141075,130,419.3614997244444,1.7206584096433333,9.822318476504536,1.1259089040277777
0.390788102132541,0.2108363915798767,0.6173659791637961,0.0738369446515344,150,382.3317358344444,6.004947228888889,8.873966862582224,4.296275952088889
0.390788102132541,0.2108363915798767,0.6173659791637961,0.0738369446515344,130,408.92476262777774,1.904822356688889,9.58207624544094,1.24016745854
0.390788102132541,0.2108363915798767,0.6173659791637961,0.0738369446515344,160,366.8132512255555,9.261357017233331,8.434838669198873,6.8416749166666655
0.390788102132541,0.2108363915798767,0.6173659791637961,0.0738369446515344,140,395.8306770455556,3.589400865355556,9.2376996545916,2.4588237095555554
0.390788102132541,0.2108363915798767,0.6173659791637961,0.0738369446515344,170,351.2342897122222,14.254540763222222,7.924638033317315,10.664159202122224
0.339140481428682,0.2846891125962321,0.5180986423960495,0.0695427578942631,140,348.95980135444444,10.263443881977778,7.517909471108431,6.514217038866666
0.339140481428682,0.2846891125962321,0.5180986423960495,0.0695427578942631,130,366.55531120666666,5.7205268169888885,8.04852335042904,3.533180802255555
0.339140481428682,0.2846891125962321,0.5180986423960495,0.0695427578942631,150,328.48143972444444,16.576511086,6.879441979917512,10.606882164266668
0.339140481428682,0.2846891125962321,0.5180986423960495,0.0695427578942631,160,305.9686189222222,26.910733722444444,6.079149991871278,16.753564282488885
0.339140481428682,0.2846891125962321,0.5180986423960495,0.0695427578942631,170,279.1168980655555,43.39562594333333,5.037490595747418,25.258468520500003
0.3396299001379255,0.2866516510488548,0.4659600943396156,0.0788575319493343,170,274.43681138,43.54471150111111,5.033594571347879,25.100178671955558
0.3396299001379255,0.2866516510488548,0.4659600943396156,0.0788575319493343,140,341.2910249711111,10.001706048933332,7.523716575151127,6.336785799655556
0.3396299001379255,0.2866516510488548,0.4659600943396156,0.0788575319493343,150,322.2541544666667,16.476350389888893,6.8880374526898525,10.507589753855555
0.3396299001379255,0.2866516510488548,0.4659600943396156,0.0788575319493343,130,359.2142231822222,5.662995289133334,8.080934451747344,3.497660483677778
0.3396299001379255,0.2866516510488548,0.4659600943396156,0.0788575319493343,160,300.4817241511112,27.189040452444445,6.078728833495322,16.762935366522225
0.3397080866637599,0.2763075537918442,0.5963301939189756,0.0559217497215591,140,373.4734501744445,10.011922621033332,7.652886878721547,6.398522661644445
0.3397080866637599,0.2763075537918442,0.5963301939189756,0.0559217497215591,170,302.7922095255555,40.97914308755556,5.3428156334135455,24.715227586722225
0.3397080866637599,0.2763075537918442,0.5963301939189756,0.0559217497215591,150,353.15637117777777,16.554708424555553,7.030012649115195,10.670166372144443
0.3397080866637599,0.2763075537918442,0.5963301939189756,0.0559217497215591,130,392.64470242,5.745886818311111,8.168516607355203,3.562129848433333
0.3397080866637599,0.2763075537918442,0.5963301939189756,0.0559217497215591,160,330.9536694122222,26.962794968,6.285069474330955,16.99407376086667
0.3403661105587071,0.2828945212911815,0.5545646508876081,0.0619601848965066,130,372.72706137333336,6.272694848533333,8.011552896646052,3.855519643744445
0.3403661105587071,0.2828945212911815,0.5545646508876081,0.0619601848965066,170,282.7376979133333,42.97294053122222,5.052119850999579,25.286631615477777
0.3403661105587071,0.2828945212911815,0.5545646508876081,0.0619601848965066,140,353.73062225222225,10.194034648966667,7.488654402580862,6.490137055799999
0.3403661105587071,0.2828945212911815,0.5545646508876081,0.0619601848965066,150,334.36296026444444,17.245397396888887,6.849613232726623,10.97214087988889
0.3403661105587071,0.2828945212911815,0.5545646508876081,0.0619601848965066,160,311.85040601777774,27.891971448222225,6.056737873498686,17.26609235045556
0.3435205961786066,0.2689881013243882,0.5210041702925682,0.0656224905196581,140,385.2379357544444,9.305908874766669,7.855200082635175,6.012256432555556
0.3435205961786066,0.2689881013243882,0.5210041702925682,0.0656224905196581,130,403.8453964933333,5.279909478966666,8.358518865856029,3.296053123
0.3435205961786066,0.2689881013243882,0.5210041702925682,0.0656224905196581,160,342.15240831777777,24.247420388222224,6.549390288652166,15.707421068222224
0.3435205961786066,0.2689881013243882,0.5210041702925682,0.0656224905196581,170,316.49615942333327,37.955661543000005,5.658966993454917,23.601634701566667
0.3435205961786066,0.2689881013243882,0.5210041702925682,0.0656224905196581,150,365.3304260011111,15.424595477222224,7.2531387043935105,10.079626826688887
0.3446683809541082,0.2739022224172527,0.619093739985441,0.0477894409632638,170,305.63460693444443,44.034830682333336,5.213292527896153,25.965006275144443
0.3446683809541082,0.2739022224172527,0.619093739985441,0.0477894409632638,130,393.7098182044445,5.729530429955556,8.053160004107255,3.563427275888889
0.3446683809541082,0.2739022224172527,0.619093739985441,0.0477894409632638,140,375.01924310999993,10.265778731355557,7.553625542759287,6.568348653288889
0.3446683809541082,0.2739022224172527,0.619093739985441,0.0477894409632638,160,331.5451099522222,26.89442011988889,6.203140032304278,17.102607069655555
0.3446683809541082,0.2739022224172527,0.619093739985441,0.0477894409632638,150,354.9793038744445,17.057722623999997,6.940307946702893,10.99938628191111
0.3474068911942625,0.2681504566051799,0.4617580874642138,0.0724134404323219,130,397.67117170333336,5.775220458333333,8.217331081850167,3.579768178677777
0.3474068911942625,0.2681504566051799,0.4617580874642138,0.0724134404323219,140,379.46339221444447,10.313173160666668,7.690286271529801,6.5630860896
0.3474068911942625,0.2681504566051799,0.4617580874642138,0.0724134404323219,170,307.6251149344444,39.55421736655556,5.440603334390506,24.20338069745556
0.3474068911942625,0.2681504566051799,0.4617580874642138,0.0724134404323219,150,358.75778163222225,16.51562080422222,7.097006164566984,10.696126901555555
0.3474068911942625,0.2681504566051799,0.4617580874642138,0.0724134404323219,160,336.06130510666674,25.811027419111117,6.365200881738706,16.521570098044446
0.3522577585188772,0.2628762166350131,0.5136393919400464,0.05692106368007,130,401.4538438522222,6.721924518411111,7.922364786423028,4.134208579011111
0.3522577585188772,0.2628762166350131,0.5136393919400464,0.05692106368007,140,382.0821623477778,11.413622553533331,7.406534588091009,7.218435342144444
0.3522577585188772,0.2628762166350131,0.5136393919400464,0.05692106368007,160,337.8960830766666,29.99121145,6.034142108171906,18.61748004141111
0.3522577585188772,0.2628762166350131,0.5136393919400464,0.05692106368007,150,360.3552545988889,18.562853259888893,6.792274796815249,11.838534979688887
0.3522577585188772,0.2628762166350131,0.5136393919400464,0.05692106368007,170,306.8778931411111,44.972154381,5.075669287367501,26.68396089208889
0.352778128568191,0.2785489700729833,0.5783071638937758,0.0486596315336975,140,356.68608263333334,10.316203029977776,7.410915556431405,6.555319843588888
0.352778128568191,0.2785489700729833,0.5783071638937758,0.0486596315336975,160,313.77908875444444,27.23455323066667,6.031966414715645,17.01410269688889
0.352778128568191,0.2785489700729833,0.5783071638937758,0.0486596315336975,150,336.5761977055556,17.347965700222222,6.800281511042541,11.053094130544444
0.352778128568191,0.2785489700729833,0.5783071638937758,0.0486596315336975,130,375.1014487344445,6.296660574966666,7.91610857568401,3.874742900633333
0.352778128568191,0.2785489700729833,0.5783071638937758,0.0486596315336975,170,286.35631096777774,43.112231542888885,5.041964044562532,25.420066537244445
0.3529962301494095,0.2695179888245853,0.4126326336488613,0.0790810481069587,140,369.15053245666667,10.053637135811112,7.650622442402347,6.417231184633334
0.3529962301494095,0.2695179888245853,0.4126326336488613,0.0790810481069587,130,387.3394129855556,5.631937859911111,8.177647234536218,3.500420493055556
0.3529962301494095,0.2695179888245853,0.4126326336488613,0.0790810481069587,160,326.48217415,25.694418898666665,6.312425459946011,16.35037857453333
0.3529962301494095,0.2695179888245853,0.4126326336488613,0.0790810481069587,170,300.28085051333335,40.86127974733333,5.361964817549064,24.702972346822225
0.3529962301494095,0.2695179888245853,0.4126326336488613,0.0790810481069587,150,350.14953015000003,16.72001748411111,7.055635232529913,10.746509381455557
0.3538573051964629,0.2796676258310312,0.4847532620430034,0.0612241672444623,150,325.4340631077778,18.848005696666668,6.562734750918641,11.813897370033333
0.3538573051964629,0.2796676258310312,0.4847532620430034,0.0612241672444623,130,364.3036805444445,6.800306001188889,7.754783497051683,4.158754016355555
0.3538573051964629,0.2796676258310312,0.4847532620430034,0.0612241672444623,160,301.6741486577778,29.651107536,5.764325518355475,18.16660855441111
0.3538573051964629,0.2796676258310312,0.4847532620430034,0.0612241672444623,170,274.1160050766667,48.546493813888894,4.666163096828313,27.08137918398889
0.3538573051964629,0.2796676258310312,0.4847532620430034,0.0612241672444623,140,345.9090555411111,11.528090681411111,7.218198691206477,7.232867263055555
0.3563625602100823,0.2687674183507448,0.4553172476445481,0.0644743924709832,130,380.95188064666667,6.575353815300001,7.779547127898557,4.0401569523
0.3563625602100823,0.2687674183507448,0.4553172476445481,0.0644743924709832,150,342.13926660333334,19.23144871366667,6.619679511152498,12.089330278577778
0.3563625602100823,0.2687674183507448,0.4553172476445481,0.0644743924709832,160,317.2071315644445,30.144738381666667,5.832051234060925,18.59168249782222
0.3563625602100823,0.2687674183507448,0.4553172476445481,0.0644743924709832,140,362.82470304666674,11.7176706837,7.256582754116234,7.365108752133333
0.3563625602100823,0.2687674183507448,0.4553172476445481,0.0644743924709832,170,289.1754718522222,49.043968288555554,4.769268213372521,27.663880202544444
0.3570029080985987,0.271212052123543,0.6005090435564182,0.0411199628022319,160,320.2064781211111,29.867029906777773,5.8639594708633975,18.454546251144446
0.3570029080985987,0.271212052123543,0.6005090435564182,0.0411199628022319,170,290.00651796666665,44.75456977044444,4.914991313172921,26.392073423777777
